15/11/08,Blackburn,Sunderland,A
15/11/08,Bolton,Liverpool,A
15/11/08,Fulham,Tottenham,H
15/11/08,Man United,Stoke,H
15/11/08,Newcastle,Wigan,D
15/11/08,West Brom,Chelsea,A
15/11/08,West Ham,Portsmouth,D
16/11/08,Everton,Middlesbrough,D
16/11/08,Hull,Man City,D
22/11/08,Aston Villa,Man United,D
22/11/08,Chelsea,Newcastle,D
22/11/08,Liverpool,Fulham,D
22/11/08,Man City,Arsenal,H
22/11/08,Middlesbrough,Bolton,A
22/11/08,Portsmouth,Hull,D
22/11/08,Stoke,West Brom,H
23/11/08,Sunderland,West Ham,A
23/11/08,Tottenham,Blackburn,H
24/11/08,Wigan,Everton,H
29/11/08,Aston Villa,Fulham,D
29/11/08,Middlesbrough,Newcastle,D
29/11/08,Stoke,Hull,D
29/11/08,Sunderland,Bolton,A
29/11/08,Wigan,West Brom,H
30/11/08,Chelsea,Arsenal,A
30/11/08,Man City,Man United,A
30/11/08,Portsmouth,Blackburn,H
30/11/08,Tottenham,Everton,A
01/12/08,Liverpool,West Ham,D
06/12/08,Arsenal,Wigan,H
06/12/08,Blackburn,Liverpool,A
06/12/08,Bolton,Chelsea,A
06/12/08,Fulham,Man City,D
06/12/08,Hull,Middlesbrough,H
06/12/08,Man United,Sunderland,H
06/12/08,Newcastle,Stoke,D
07/12/08,Everton,Aston Villa,A
07/12/08,West Brom,Portsmouth,D
08/12/08,West Ham,Tottenham,A
13/12/08,Aston Villa,Bolton,H
13/12/08,Liverpool,Hull,D
13/12/08,Man City,Everton,A
13/12/08,Middlesbrough,Arsenal,D
13/12/08,Stoke,Fulham,D
13/12/08,Sunderland,West Brom,H
13/12/08,Tottenham,Man United,D
13/12/08,Wigan,Blackburn,H
14/12/08,Chelsea,West Ham,D
14/12/08,Portsmouth,Newcastle,A
20/12/08,Blackburn,Stoke,H
20/12/08,Bolton,Portsmouth,H
20/12/08,Fulham,Middlesbrough,H
20/12/08,Hull,Sunderland,A
20/12/08,West Ham,Aston Villa,A
21/12/08,Arsenal,Liverpool,D
21/12/08,Newcastle,Tottenham,H
21/12/08,West Brom,Man City,H
22/12/08,Everton,Chelsea,D
26/12/08,Aston Villa,Arsenal,D
26/12/08,Chelsea,West Brom,H
26/12/08,Liverpool,Bolton,H
26/12/08,Man City,Hull,H
26/12/08,Middlesbrough,Everton,A
26/12/08,Portsmouth,West Ham,A
26/12/08,Stoke,Man United,A
26/12/08,Sunderland,Blackburn,D
26/12/08,Tottenham,Fulham,D
26/12/08,Wigan,Newcastle,H
28/12/08,Arsenal,Portsmouth,H
28/12/08,Blackburn,Man City,D
28/12/08,Bolton,Wigan,A
28/12/08,Everton,Sunderland,H
28/12/08,Fulham,Chelsea,D
28/12/08,Newcastle,Liverpool,A
28/12/08,West Brom,Tottenham,H
28/12/08,West Ham,Stoke,H
29/12/08,Man United,Middlesbrough,H
30/12/08,Hull,Aston Villa,A
10/01/09,Arsenal,Bolton,H
10/01/09,Aston Villa,West Brom,H
10/01/09,Everton,Hull,H
10/01/09,Middlesbrough,Sunderland,D
10/01/09,Newcastle,West Ham,D
10/01/09,Stoke,Liverpool,D
11/01/09,Man United,Chelsea,H
11/01/09,Wigan,Tottenham,H
14/01/09,Man United,Wigan,H
17/01/09,Blackburn,Newcastle,H
17/01/09,Bolton,Man United,A
17/01/09,Chelsea,Stoke,H
17/01/09,Hull,Arsenal,A
17/01/09,Man City,Wigan,H
17/01/09,Sunderland,Aston Villa,A
17/01/09,West Brom,Middlesbrough,H
18/01/09,Tottenham,Portsmouth,D
18/01/09,West Ham,Fulham,H
19/01/09,Liverpool,Everton,D
27/01/09,Portsmouth,Aston Villa,A
27/01/09,Sunderland,Fulham,H
27/01/09,Tottenham,Stoke,H
27/01/09,West Brom,Man United,A
28/01/09,Blackburn,Bolton,D
28/01/09,Chelsea,Middlesbrough,H
28/01/09,Everton,Arsenal,D
28/01/09,Man City,Newcastle,H
28/01/09,West Ham,Hull,H
28/01/09,Wigan,Liverpool,D
31/01/09,Arsenal,West Ham,D
31/01/09,Aston Villa,Wigan,D
31/01/09,Bolton,Tottenham,H
31/01/09,Fulham,Portsmouth,H
31/01/09,Hull,West Brom,D
31/01/09,Man United,Everton,H
31/01/09,Middlesbrough,Blackburn,D
31/01/09,Stoke,Man City,H
01/02/09,Liverpool,Chelsea,H
01/02/09,Newcastle,Sunderland,D
07/02/09,Blackburn,Aston Villa,A
07/02/09,Chelsea,Hull,D
07/02/09,Everton,Bolton,H
07/02/09,Man City,Middlesbrough,H
07/02/09,Portsmouth,Liverpool,A
07/02/09,Sunderland,Stoke,H
07/02/09,West Brom,Newcastle,A
07/02/09,Wigan,Fulham,D
08/02/09,Tottenham,Arsenal,D
08/02/09,West Ham,Man United,A
14/02/09,Portsmouth,Man City,H
18/02/09,Man United,Fulham,H
21/02/09,Arsenal,Sunderland,D
21/02/09,Aston Villa,Chelsea,A
21/02/09,Bolton,West Ham,H
21/02/09,Man United,Blackburn,H
21/02/09,Middlesbrough,Wigan,D
21/02/09,Stoke,Portsmouth,D
22/02/09,Fulham,West Brom,H
22/02/09,Liverpool,Man City,D
22/02/09,Newcastle,Everton,D
23/02/09,Hull,Tottenham,A
28/02/09,Arsenal,Fulham,D
28/02/09,Chelsea,Wigan,H
28/02/09,Everton,West Brom,H
28/02/09,Middlesbrough,Liverpool,H
01/03/09,Aston Villa,Stoke,D
01/03/09,Bolton,Newcastle,H
01/03/09,Hull,Blackburn,A
01/03/09,West Ham,Man City,H
03/03/09,Liverpool,Sunderland,H
03/03/09,Portsmouth,Chelsea,A
03/03/09,West Brom,Arsenal,A
04/03/09,Blackburn,Everton,D
04/03/09,Fulham,Hull,A
04/03/09,Man City,Aston Villa,H
04/03/09,Newcastle,Man United,A
04/03/09,Stoke,Bolton,H
04/03/09,Tottenham,Middlesbrough,H
04/03/09,Wigan,West Ham,A
07/03/09,Sunderland,Tottenham,D
11/03/09,Fulham,Blackburn,A
14/03/09,Arsenal,Blackburn,H
14/03/09,Bolton,Fulham,A
14/03/09,Everton,Stoke,H
14/03/09,Hull,Newcastle,D
14/03/09,Man United,Liverpool,A
14/03/09,Middlesbrough,Portsmouth,D
14/03/09,Sunderland,Wigan,A
15/03/09,Aston Villa,Tottenham,A
15/03/09,Chelsea,Man City,H
16/03/09,West Ham,West Brom,D
21/03/09,Blackburn,West Ham,D
21/03/09,Fulham,Man United,H
21/03/09,Newcastle,Arsenal,A
21/03/09,Portsmouth,Everton,H
21/03/09,Stoke,Middlesbrough,H
21/03/09,Tottenham,Chelsea,H
21/03/09,West Brom,Bolton,D
22/03/09,Liverpool,Aston Villa,H
22/03/09,Man City,Sunderland,H
22/03/09,Wigan,Hull,H
04/04/09,Arsenal,Man City,H
04/04/09,Blackburn,Tottenham,H
04/04/09,Bolton,Middlesbrough,H
04/04/09,Fulham,Liverpool,A
04/04/09,Hull,Portsmouth,D
04/04/09,Newcastle,Chelsea,A
04/04/09,West Brom,Stoke,A
04/04/09,West Ham,Sunderland,H
05/04/09,Everton,Wigan,H
05/04/09,Man United,Aston Villa,H
11/04/09,Chelsea,Bolton,H
11/04/09,Liverpool,Blackburn,H
11/04/09,Middlesbrough,Hull,H
11/04/09,Portsmouth,West Brom,D
11/04/09,Stoke,Newcastle,D
11/04/09,Sunderland,Man United,A
11/04/09,Tottenham,West Ham,H
11/04/09,Wigan,Arsenal,A
12/04/09,Aston Villa,Everton,D
12/04/09,Man City,Fulham,A
18/04/09,Aston Villa,West Ham,D
18/04/09,Middlesbrough,Fulham,D
18/04/09,Portsmouth,Bolton,H
18/04/09,Stoke,Blackburn,H
18/04/09,Sunderland,Hull,H
19/04/09,Man City,West Brom,H
19/04/09,Tottenham,Newcastle,H
21/04/09,Liverpool,Arsenal,D
22/04/09,Chelsea,Everton,D
22/04/09,Man United,Portsmouth,H
25/04/09,Bolton,Aston Villa,D
25/04/09,Everton,Man City,A
25/04/09,Fulham,Stoke,H
25/04/09,Hull,Liverpool,A
25/04/09,Man United,Tottenham,H
25/04/09,West Brom,Sunderland,H
25/04/09,West Ham,Chelsea,A
26/04/09,Arsenal,Middlesbrough,H
26/04/09,Blackburn,Wigan,H
27/04/09,Newcastle,Portsmouth,D
02/05/09,Chelsea,Fulham,H
02/05/09,Man City,Blackburn,H
02/05/09,Middlesbrough,Man United,A
02/05/09,Portsmouth,Arsenal,A
02/05/09,Stoke,West Ham,A
02/05/09,Tottenham,West Brom,H
02/05/09,Wigan,Bolton,D
03/05/09,Liverpool,Newcastle,H
03/05/09,Sunderland,Everton,A
04/05/09,Aston Villa,Hull,H
09/05/09,Blackburn,Portsmouth,H
09/05/09,Bolton,Sunderland,D
09/05/09,Everton,Tottenham,D
09/05/09,Fulham,Aston Villa,H
09/05/09,Hull,Stoke,A
09/05/09,West Brom,Wigan,H
09/05/09,West Ham,Liverpool,A
10/05/09,Arsenal,Chelsea,A
10/05/09,Man United,Man City,H
11/05/09,Newcastle,Middlesbrough,H
13/05/09,Wigan,Man United,A
16/05/09,Bolton,Hull,D
16/05/09,Everton,West Ham,H
16/05/09,Man United,Arsenal,D
16/05/09,Middlesbrough,Aston Villa,D
16/05/09,Newcastle,Fulham,A
16/05/09,Stoke,Wigan,H
16/05/09,Tottenham,Man City,H
17/05/09,Chelsea,Blackburn,H
17/05/09,West Brom,Liverpool,A
18/05/09,Portsmouth,Sunderland,H
24/05/09,Arsenal,Stoke,H
24/05/09,Aston Villa,Newcastle,H
24/05/09,Blackburn,West Brom,D
24/05/09,Fulham,Everton,A
24/05/09,Hull,Man United,A
24/05/09,Liverpool,Tottenham,H
24/05/09,Man City,Bolton,H
24/05/09,Sunderland,Chelsea,A
24/05/09,West Ham,Middlesbrough,H
24/05/09,Wigan,Portsmouth,H
