11/08/07,Aston Villa,Liverpool,A
11/08/07,Bolton,Newcastle,A
11/08/07,Derby,Portsmouth,D
11/08/07,Everton,Wigan,H
11/08/07,Middlesbrough,Blackburn,A
11/08/07,Sunderland,Tottenham,H
11/08/07,West Ham,Man City,A
12/08/07,Arsenal,Fulham,H
12/08/07,Chelsea,Birmingham,H
12/08/07,Man United,Reading,D
14/08/07,Tottenham,Everton,A
15/08/07,Birmingham,Sunderland,D
15/08/07,Fulham,Bolton,H
15/08/07,Man City,Derby,H
15/08/07,Portsmouth,Man United,D
15/08/07,Reading,Chelsea,A
15/08/07,Wigan,Middlesbrough,H
18/08/07,Birmingham,West Ham,A
18/08/07,Fulham,Middlesbrough,A
18/08/07,Newcastle,Aston Villa,D
18/08/07,Portsmouth,Bolton,H
18/08/07,Reading,Everton,H
18/08/07,Tottenham,Derby,H
18/08/07,Wigan,Sunderland,H
19/08/07,Blackburn,Arsenal,D
19/08/07,Liverpool,Chelsea,D
19/08/07,Man City,Man United,H
25/08/07,Arsenal,Man City,H
25/08/07,Aston Villa,Fulham,H
25/08/07,Bolton,Reading,H
25/08/07,Chelsea,Portsmouth,H
25/08/07,Derby,Birmingham,A
25/08/07,Everton,Blackburn,D
25/08/07,Sunderland,Liverpool,A
25/08/07,West Ham,Wigan,D
26/08/07,Man United,Tottenham,H
26/08/07,Middlesbrough,Newcastle,D
01/09/07,Bolton,Everton,A
01/09/07,Fulham,Tottenham,D
01/09/07,Liverpool,Derby,H
01/09/07,Man United,Sunderland,H
01/09/07,Middlesbrough,Birmingham,H
01/09/07,Newcastle,Wigan,H
01/09/07,Reading,West Ham,A
02/09/07,Arsenal,Portsmouth,H
02/09/07,Aston Villa,Chelsea,H
02/09/07,Blackburn,Man City,H
15/09/07,Birmingham,Bolton,H
15/09/07,Chelsea,Blackburn,D
15/09/07,Everton,Man United,A
15/09/07,Portsmouth,Liverpool,D
15/09/07,Sunderland,Reading,H
15/09/07,Tottenham,Arsenal,A
15/09/07,West Ham,Middlesbrough,H
15/09/07,Wigan,Fulham,D
16/09/07,Man City,Aston Villa,H
17/09/07,Derby,Newcastle,H
22/09/07,Arsenal,Derby,H
22/09/07,Fulham,Man City,D
22/09/07,Liverpool,Birmingham,D
22/09/07,Middlesbrough,Sunderland,D
22/09/07,Reading,Wigan,H
23/09/07,Aston Villa,Everton,H
23/09/07,Blackburn,Portsmouth,A
23/09/07,Bolton,Tottenham,D
23/09/07,Man United,Chelsea,H
23/09/07,Newcastle,West Ham,H
29/09/07,Birmingham,Man United,A
29/09/07,Chelsea,Fulham,D
29/09/07,Derby,Bolton,D
29/09/07,Man City,Newcastle,H
29/09/07,Portsmouth,Reading,H
29/09/07,Sunderland,Blackburn,A
29/09/07,West Ham,Arsenal,A
