25/09/04,Bolton,Birmingham,D
25/09/04,Fulham,Southampton,H
25/09/04,Liverpool,Norwich,H
25/09/04,Man City,Arsenal,A
25/09/04,Middlesbrough,Chelsea,A
25/09/04,Newcastle,West Brom,H
25/09/04,Tottenham,Man United,A
26/09/04,Portsmouth,Everton,A
27/09/04,Charlton,Blackburn,H
02/10/04,Arsenal,Charlton,H
02/10/04,Blackburn,Aston Villa,D
02/10/04,Everton,Tottenham,A
02/10/04,Norwich,Portsmouth,D
02/10/04,Southampton,Man City,D
02/10/04,West Brom,Bolton,H
03/10/04,Birmingham,Newcastle,D
03/10/04,Chelsea,Liverpool,H
03/10/04,Man United,Middlesbrough,D
04/10/04,Crystal Palace,Fulham,H
16/10/04,Arsenal,Aston Villa,H
16/10/04,Birmingham,Man United,D
16/10/04,Blackburn,Middlesbrough,A
16/10/04,Bolton,Crystal Palace,H
16/10/04,Everton,Southampton,H
16/10/04,Fulham,Liverpool,A
16/10/04,Man City,Chelsea,H
16/10/04,West Brom,Norwich,D
17/10/04,Charlton,Newcastle,D
18/10/04,Portsmouth,Tottenham,H
23/10/04,Aston Villa,Fulham,H
23/10/04,Chelsea,Blackburn,H
23/10/04,Crystal Palace,West Brom,H
23/10/04,Liverpool,Charlton,H
23/10/04,Norwich,Everton,A
23/10/04,Tottenham,Bolton,A
24/10/04,Man United,Arsenal,H
24/10/04,Middlesbrough,Portsmouth,D
24/10/04,Newcastle,Man City,H
24/10/04,Southampton,Birmingham,D
30/10/04,Arsenal,Southampton,D
30/10/04,Birmingham,Crystal Palace,A
30/10/04,Blackburn,Liverpool,D
30/10/04,Charlton,Middlesbrough,A
30/10/04,Everton,Aston Villa,D
30/10/04,Fulham,Tottenham,H
30/10/04,Portsmouth,Man United,H
30/10/04,West Brom,Chelsea,A
31/10/04,Bolton,Newcastle,H
01/11/04,Man City,Norwich,D
06/11/04,Aston Villa,Portsmouth,H
06/11/04,Chelsea,Everton,H
06/11/04,Crystal Palace,Arsenal,D
06/11/04,Liverpool,Birmingham,A
06/11/04,Norwich,Blackburn,D
06/11/04,Southampton,West Brom,D
06/11/04,Tottenham,Charlton,A
07/11/04,Man United,Man City,D
07/11/04,Middlesbrough,Bolton,D
07/11/04,Newcastle,Fulham,A
13/11/04,Birmingham,Everton,A
13/11/04,Bolton,Aston Villa,A
13/11/04,Charlton,Norwich,H
13/11/04,Fulham,Chelsea,A
13/11/04,Liverpool,Crystal Palace,H
13/11/04,Man City,Blackburn,D
13/11/04,Southampton,Portsmouth,H
13/11/04,Tottenham,Arsenal,A
14/11/04,Newcastle,Man United,A
14/11/04,West Brom,Middlesbrough,A
20/11/04,Arsenal,West Brom,D
20/11/04,Chelsea,Bolton,D
20/11/04,Crystal Palace,Newcastle,A
20/11/04,Everton,Fulham,H
20/11/04,Man United,Charlton,H
20/11/04,Middlesbrough,Liverpool,H
20/11/04,Norwich,Southampton,H
20/11/04,Portsmouth,Man City,A
21/11/04,Blackburn,Birmingham,D
22/11/04,Aston Villa,Tottenham,H
27/11/04,Birmingham,Norwich,D
27/11/04,Bolton,Portsmouth,A
27/11/04,Charlton,Chelsea,A
27/11/04,Fulham,Blackburn,A
27/11/04,Man City,Aston Villa,H
27/11/04,Southampton,Crystal Palace,D
27/11/04,West Brom,Man United,A
28/11/04,Liverpool,Arsenal,H
28/11/04,Newcastle,Everton,D
28/11/04,Tottenham,Middlesbrough,H
04/12/04,Arsenal,Birmingham,H
04/12/04,Aston Villa,Liverpool,D
04/12/04,Blackburn,Tottenham,A
04/12/04,Chelsea,Newcastle,H
04/12/04,Everton,Bolton,H
04/12/04,Man United,Southampton,H
04/12/04,Norwich,Fulham,A
04/12/04,Portsmouth,West Brom,H
05/12/04,Crystal Palace,Charlton,A
06/12/04,Middlesbrough,Man City,H
11/12/04,Crystal Palace,Blackburn,D
11/12/04,Everton,Liverpool,H
11/12/04,Man City,Tottenham,A
11/12/04,Newcastle,Portsmouth,D
11/12/04,Norwich,Bolton,H
11/12/04,Southampton,Middlesbrough,D
11/12/04,West Brom,Charlton,A
12/12/04,Arsenal,Chelsea,D
12/12/04,Aston Villa,Birmingham,A
13/12/04,Fulham,Man United,D
14/12/04,Liverpool,Portsmouth,D
18/12/04,Birmingham,West Brom,H
18/12/04,Blackburn,Everton,D
18/12/04,Bolton,Man City,A
18/12/04,Chelsea,Norwich,H
18/12/04,Man United,Crystal Palace,H
18/12/04,Middlesbrough,Aston Villa,H
18/12/04,Tottenham,Southampton,H
19/12/04,Liverpool,Newcastle,H
19/12/04,Portsmouth,Arsenal,A
20/12/04,Charlton,Fulham,H
26/12/04,Arsenal,Fulham,H
26/12/04,Birmingham,Middlesbrough,H
26/12/04,Blackburn,Newcastle,D
26/12/04,Chelsea,Aston Villa,H
26/12/04,Crystal Palace,Portsmouth,A
26/12/04,Everton,Man City,H
26/12/04,Man United,Bolton,H
26/12/04,Norwich,Tottenham,A
26/12/04,Southampton,Charlton,D
26/12/04,West Brom,Liverpool,A
28/12/04,Aston Villa,Man United,A
28/12/04,Bolton,Blackburn,A
28/12/04,Charlton,Everton,H
28/12/04,Fulham,Birmingham,A
28/12/04,Liverpool,Southampton,H
28/12/04,Man City,West Brom,D
28/12/04,Middlesbrough,Norwich,H
28/12/04,Portsmouth,Chelsea,A
28/12/04,Tottenham,Crystal Palace,D
29/12/04,Newcastle,Arsenal,A
01/01/05,Aston Villa,Blackburn,H
01/01/05,Bolton,West Brom,D
01/01/05,Charlton,Arsenal,A
01/01/05,Fulham,Crystal Palace,H
01/01/05,Liverpool,Chelsea,A
01/01/05,Man City,Southampton,H
01/01/05,Middlesbrough,Man United,A
01/01/05,Newcastle,Birmingham,H
01/01/05,Portsmouth,Norwich,D
01/01/05,Tottenham,Everton,H
03/01/05,Blackburn,Charlton,H
03/01/05,Crystal Palace,Aston Villa,H
03/01/05,Norwich,Liverpool,A
03/01/05,West Brom,Newcastle,D
04/01/05,Arsenal,Man City,D
04/01/05,Birmingham,Bolton,A
04/01/05,Chelsea,Middlesbrough,H
04/01/05,Everton,Portsmouth,H
04/01/05,Man United,Tottenham,D
05/01/05,Southampton,Fulham,D
15/01/05,Aston Villa,Norwich,H
15/01/05,Bolton,Arsenal,H
15/01/05,Charlton,Birmingham,H
15/01/05,Liverpool,Man United,A
15/01/05,Man City,Crystal Palace,H
15/01/05,Newcastle,Southampton,H
15/01/05,Portsmouth,Blackburn,A
15/01/05,Tottenham,Chelsea,A
16/01/05,Fulham,West Brom,H
16/01/05,Middlesbrough,Everton,D
22/01/05,Birmingham,Fulham,A
22/01/05,Chelsea,Portsmouth,H
22/01/05,Crystal Palace,Tottenham,H
22/01/05,Everton,Charlton,A
22/01/05,Man United,Aston Villa,H
22/01/05,Norwich,Middlesbrough,D
22/01/05,Southampton,Liverpool,H
22/01/05,West Brom,Man City,H
23/01/05,Arsenal,Newcastle,H
24/01/05,Blackburn,Bolton,A
01/02/05,Arsenal,Man United,A
01/02/05,Bolton,Tottenham,H
01/02/05,Charlton,Liverpool,A
01/02/05,Portsmouth,Middlesbrough,H
01/02/05,West Brom,Crystal Palace,D
02/02/05,Birmingham,Southampton,H
02/02/05,Blackburn,Chelsea,A
02/02/05,Everton,Norwich,H
02/02/05,Fulham,Aston Villa,D
02/02/05,Man City,Newcastle,D
05/02/05,Aston Villa,Arsenal,A
05/02/05,Crystal Palace,Bolton,A
05/02/05,Liverpool,Fulham,H
05/02/05,Man United,Birmingham,H
05/02/05,Middlesbrough,Blackburn,H
05/02/05,Newcastle,Charlton,D
05/02/05,Norwich,West Brom,H
05/02/05,Tottenham,Portsmouth,H
06/02/05,Chelsea,Man City,D
06/02/05,Southampton,Everton,D
12/02/05,Birmingham,Liverpool,H
12/02/05,Blackburn,Norwich,H
12/02/05,Bolton,Middlesbrough,D
12/02/05,Everton,Chelsea,A
12/02/05,Portsmouth,Aston Villa,A
13/02/05,Man City,Man United,A
14/02/05,Arsenal,Crystal Palace,H
22/02/05,West Brom,Southampton,D
26/02/05,Aston Villa,Everton,A
26/02/05,Crystal Palace,Birmingham,H
26/02/05,Man United,Portsmouth,H
26/02/05,Southampton,Arsenal,D
26/02/05,Tottenham,Fulham,H
27/02/05,Middlesbrough,Charlton,D
27/02/05,Newcastle,Bolton,H
28/02/05,Norwich,Man City,A
05/03/05,Arsenal,Portsmouth,H
05/03/05,Aston Villa,Middlesbrough,H
05/03/05,Crystal Palace,Man United,D
05/03/05,Fulham,Charlton,D
05/03/05,Newcastle,Liverpool,H
05/03/05,Norwich,Chelsea,A
05/03/05,Southampton,Tottenham,H
06/03/05,Everton,Blackburn,A
06/03/05,West Brom,Birmingham,H
07/03/05,Man City,Bolton,A
15/03/05,Chelsea,West Brom,H
16/03/05,Charlton,Tottenham,H
16/03/05,Liverpool,Blackburn,D
19/03/05,Blackburn,Arsenal,A
19/03/05,Bolton,Norwich,H
19/03/05,Charlton,West Brom,A
19/03/05,Chelsea,Crystal Palace,H
19/03/05,Man United,Fulham,H
19/03/05,Portsmouth,Newcastle,D
19/03/05,Tottenham,Man City,H
20/03/05,Birmingham,Aston Villa,H
20/03/05,Liverpool,Everton,H
20/03/05,Middlesbrough,Southampton,A
02/04/05,Arsenal,Norwich,H
02/04/05,Birmingham,Tottenham,D
02/04/05,Charlton,Man City,D
02/04/05,Crystal Palace,Middlesbrough,A
02/04/05,Liverpool,Bolton,H
02/04/05,Man United,Blackburn,D
02/04/05,Newcastle,Aston Villa,A
02/04/05,Southampton,Chelsea,A
03/04/05,Fulham,Portsmouth,H
03/04/05,West Brom,Everton,H
09/04/05,Blackburn,Southampton,H
09/04/05,Bolton,Fulham,H
09/04/05,Chelsea,Birmingham,D
09/04/05,Man City,Liverpool,H
09/04/05,Middlesbrough,Arsenal,A
09/04/05,Norwich,Man United,H
09/04/05,Portsmouth,Charlton,H
10/04/05,Aston Villa,West Brom,D
10/04/05,Everton,Crystal Palace,H
10/04/05,Tottenham,Newcastle,H
16/04/05,Birmingham,Portsmouth,D
16/04/05,Charlton,Bolton,A
16/04/05,Crystal Palace,Norwich,D
16/04/05,Fulham,Man City,D
16/04/05,Liverpool,Tottenham,D
16/04/05,Southampton,Aston Villa,A
19/04/05,Bolton,Southampton,D
19/04/05,Middlesbrough,Fulham,D
20/04/05,Aston Villa,Charlton,D
20/04/05,Blackburn,Crystal Palace,H
20/04/05,Chelsea,Arsenal,D
20/04/05,Everton,Man United,H
20/04/05,Man City,Birmingham,H
20/04/05,Norwich,Newcastle,H
20/04/05,Portsmouth,Liverpool,A
20/04/05,Tottenham,West Brom,D
23/04/05,Aston Villa,Bolton,D
23/04/05,Blackburn,Man City,D
23/04/05,Chelsea,Fulham,H
23/04/05,Crystal Palace,Liverpool,H
23/04/05,Everton,Birmingham,D
23/04/05,Middlesbrough,West Brom,H
23/04/05,Norwich,Charlton,H
24/04/05,Man United,Newcastle,H
24/04/05,Portsmouth,Southampton,H
25/04/05,Arsenal,Tottenham,H
26/04/05,West Brom,Blackburn,D
27/04/05,Newcastle,Middlesbrough,D
30/04/05,Birmingham,Blackburn,H
30/04/05,Bolton,Chelsea,A
30/04/05,Fulham,Everton,H
30/04/05,Liverpool,Middlesbrough,D
30/04/05,Man City,Portsmouth,H
30/04/05,Newcastle,Crystal Palace,D
30/04/05,Southampton,Norwich,H
01/05/05,Charlton,Man United,A
01/05/05,Tottenham,Aston Villa,H
02/05/05,West Brom,Arsenal,A
04/05/05,Fulham,Newcastle,A
07/05/05,Aston Villa,Man City,A
07/05/05,Blackburn,Fulham,A
07/05/05,Chelsea,Charlton,H
07/05/05,Crystal Palace,Southampton,D
07/05/05,Everton,Newcastle,H
07/05/05,Man United,West Brom,D
07/05/05,Middlesbrough,Tottenham,H
07/05/05,Norwich,Birmingham,H
07/05/05,Portsmouth,Bolton,D
08/05/05,Arsenal,Liverpool,H
10/05/05,Man United,Chelsea,A
11/05/05,Arsenal,Everton,H
15/05/05,Birmingham,Arsenal,H
15/05/05,Bolton,Everton,H
15/05/05,Charlton,Crystal Palace,D
15/05/05,Fulham,Norwich,H
15/05/05,Liverpool,Aston Villa,H
15/05/05,Man City,Middlesbrough,D
15/05/05,Newcastle,Chelsea,D
15/05/05,Southampton,Man United,A
15/05/05,Tottenham,Blackburn,D
15/05/05,West Brom,Portsmouth,H
